Total Depth (m),Latitude,Longitude,Elevation,Reference Point,Datum,Start Date,End Date,Operator,Prospect/Field
233.9,-37.39,175.85,-220.39,RL,MSL,"November 18, 2018","December 7, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
233.8,-37.39,175.85,834.71,RL,MSL,"November 2, 2014","November 2, 2014",WAIHI GOLD COMPANY LTD,Favona Mining Permit
233.7,-37.39,175.84,"1,120.50",RL,MSL,"July 12, 2007","November 24, 2005",WAIHI GOLD MINING CO LTD,Favona Mining Area
233.7,-37.39,175.84,"1,120.50",RL,MSL,"November 7, 2005","November 24, 2005",WAIHI GOLD COMPANY LTD,Waihi
233.7,-37.39,175.86,146.99,RL,MSL,"May 8, 2017","May 17, 2017",OCEANA GOLD,Favona
233.55,-42.17,171.89,520.89,KB,MSL,"May 15, 1992","May 26, 1992",MACRAES MINING CO LTD,"Globe Progress, Reefton"
233.5,-37.39,175.86,840,RL,MSL,"September 16, 2008","September 26, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
233,-37.39,175.85,-221.05,RL,MSL,"November 8, 2018","December 16, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
232.9,-37.39,175.85,830.95,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
232.7,-37.39,175.84,0,RL,MSL,"November 14, 2011","November 27, 2011",WAIHI GOLD COMPANY LTD,Waihi
232.3,-37.39,175.85,831.18,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
232.25,-37.36,175.87,"1,115.00",RL,MSL,"January 1, 2001","January 1, 2001",WAIHI GOLD MINING CO LTD,Favona Mining Area
232.2,-37.39,175.86,"1,054.67",RL,MSL,"January 21, 2012","January 30, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
232.2,-37.39,175.85,828.03,RL,MSL,"October 20, 2014","October 20, 2014",WAIHI GOLD COMPANY LTD,Favona Mining Permit
232,-42.17,171.89,532.16,KB,MSL,"August 4, 1992","August 18, 1992",MACRAES MINING CO LTD,"Globe Progress, Reefton"
231.9,-37.39,175.86,"1,131.37",RL,MSL,"February 26, 2009","March 18, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
231.8,-45.32,170.38,617.97,RL,MSL,"May 18, 2016","August 9, 2016",OCEANA GOLD NZ LTD,Macreas Extension
231.8,-37.39,175.85,-220.84,RL,MSL,"February 28, 2019","March 9, 2019",OCEANA GOLD,Trio-Martha-Correnso-Silverton
231.7,-37.35,175.85,237.07,DF,MSL,"July 27, 2020","August 19, 2020",OceanaGold New Zealand Ltd,Waihi North
231.6,-37.38,175.85,832.63,RL,MSL,"December 17, 2014","December 17, 2014",WAIHI GOLD COMPANY LTD,Favona Mining Permit
231.5,-37.39,175.84,"1,125.70",RL,MSL,"November 23, 1981","December 7, 1981",WAIHI GOLD COMPANY LTD,Waihi
231.3,-45.32,170.38,629.18,RL,MSL,"September 24, 2018","November 9, 2018",OCEANA GOLD,Macraes
231.3,-37.38,175.85,"1,116.00",RL,MSL,"December 20, 1988","January 16, 1989",WAIHI GOLD MINING CO LTD,Favona Mining Area
231.2,-37.39,175.85,-169.01,RL,MSL,"November 18, 2016","November 27, 2016",OCEANA GOLD,Favona
231.2,-42.28,171.83,558,RL,MSL,"April 18, 2012","May 9, 2012",OCEANA GOLD,Blackwater
231.2,-37.38,175.85,832.83,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
231.1,-37.39,175.85,-169.06,RL,MSL,"December 8, 2016","December 20, 2016",OCEANA GOLD,Favona
231,-37.39,175.84,"1,127.61",RL,MSL,"June 27, 2007","August 3, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
231,-37.39,175.84,"1,127.61",RL,MSL,"July 12, 2007","August 3, 2007",WAIHI GOLD COMPANY LTD,Waihi
231,-42.17,171.89,536.83,KB,MSL,"July 7, 1992","July 22, 1992",MACRAES MINING CO LTD,"Globe Progress, Reefton"
231,-37.38,175.85,831.29,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
230.9,-45.32,170.39,635.74,RL,MSL,"June 13, 2017","June 13, 2017",OCEANA GOLD,Macraes
230.75,-37.38,175.85,"1,091.90",RL,MSL,"April 25, 2007","May 7, 2007",WAIHI GOLD COMPANY LTD,Waihi
230.7,-37.39,175.85,833.39,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
230.6,-45.36,170.48,-32.66,RL,MSL,"September 2, 2012","September 8, 2012",OCEANA GOLD,Macraes Frasers Underground
230.5,-42.25,171.91,783.94,RL,MSL,"August 26, 2011","September 13, 2011",OCEANA GOLD,Reefton Gold Project
230.5,-37.39,175.85,-168.54,RL,MSL,"November 28, 2016","December 19, 2016",OCEANA GOLD,Favona
230.5,-37.39,175.85,-166.77,RL,MSL,"December 8, 2016","December 20, 2016",OCEANA GOLD,Favona
230.3,-45.32,170.38,619.47,RL,MSL,"May 24, 2016","August 1, 2016",OCEANA GOLD NZ LTD,Macreas Extension
230.1,-45.36,170.47,-33.68,RL,MSL,"April 20, 2012","April 27, 2012",OCEANA GOLD,Macraes Frasers Underground
230.05,-42.17,171.89,506.34,KB,MSL,"July 21, 1992","August 6, 1992",MACRAES MINING CO LTD,"Globe Progress, Reefton"
230,-45.35,170.44,478.76,RL,MSL,"November 29, 2016","November 30, 2016",OCEANA GOLD NZ LTD,Macreas Extension
230,-37.38,175.86,845.5,RL,MSL,"February 23, 2009","March 5, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
230,-37.39,175.85,-170.76,RL,MSL,"June 11, 2017","June 21, 2017",OCEANA GOLD,Favona
230,-37.35,175.86,232,DF,MSL,"March 15, 2021","March 23, 2021",OceanaGold New Zealand Ltd,Waihi North
229.65,-42.08,171.9,220.19,RL,MSL,"January 1, 2011","January 1, 2011",SOLID ENERGY NEW ZEALAND LTD,Reefton
229.6,-42.17,171.89,444.63,RL,MSL,"February 14, 2012","February 29, 2012",OCEANA GOLD,Globe Progress
229.3,-45.32,170.38,621.17,RL,MSL,"December 5, 2018","December 12, 2018",OCEANA GOLD,Macraes
229.2,-42.17,171.89,495.07,RL,MSL,"January 1, 1987","December 31, 1987",CRA EXPLORATION CO LTD,Reefton
229.15,-37.38,175.84,137,RL,MSL,"August 13, 2008","August 13, 2008",HERITAGE GOLD NZ LTD,Waihi North
229.15,-37.38,175.84,"1,137.16",RL,MSL,"April 20, 2011","April 29, 2011",NEWMONT WAIHI GOLD,Wahi North
229,-45.37,170.45,577.64,RL,MSL,"April 22, 2015","April 23, 2015",OCEANA GOLD,Macraes Extension
228.95,-45.41,170.53,563.91,RL,MSL,"September 9, 1997","December 5, 1997",OCEANA GOLD,Golden Bar
228.85,-45.41,170.53,557.03,RL,MSL,"September 12, 1997","December 9, 1997",OCEANA GOLD,Golden Bar
228.8,-45.37,170.47,35.18,RL,MSL,"April 17, 2010","April 20, 2010",OCEANA GOLD,Fraser Underground Mine
228.8,-42.27,171.84,704,RL,MSL,"August 25, 2012","September 14, 2012",OCEANA GOLD,Bullswool
228.3,-37.36,175.91,151,RL,MSL,"April 1, 2006","April 1, 2006",WAIHI GOLD COMPANY LTD,Monument
228.1,-36.25,175.42,999.25,RL,MSL,"March 24, 1980","March 29, 1980",AMOCO MINERALS NZ LTD,Te Ahumata
228.1,-45.36,170.48,-157.64,RL,MSL,"October 10, 2015","October 20, 2015",OCEANA GOLD,Macraes Extension
228,-37.38,175.85,833.11,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
228,-37.39,175.85,-168.89,RL,MSL,"November 28, 2016","December 19, 2016",OCEANA GOLD,Favona
228,-45.4,170.53,510.78,RL,MSL,"July 30, 1997","July 30, 1997",OCEANA GOLD,Golden Bar
228,-37.33,175.78,366,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
228,-45.41,170.53,569,RL,MSL,"July 23, 1997","July 25, 1997",OCEANA GOLD,Golden Bar
228,-45.41,170.53,559.65,RL,MSL,"July 14, 1997","July 15, 1997",OCEANA GOLD,Golden Bar
228,-45.35,170.43,428.14,RL,MSL,"December 9, 2016","December 11, 2016",OCEANA GOLD NZ LTD,Macreas Extension
227.9,-45.32,170.38,619.45,RL,MSL,"October 29, 2015","November 19, 2015",OCEANA GOLD,Macraes Extension
227.85,-37.39,175.84,-60,RL,MSL,"September 14, 2011","October 17, 2011",WAIHI GOLD COMPANY LTD,Waihi
227.8,-37.39,175.85,-166.39,RL,MSL,"November 18, 2016","November 27, 2016",OCEANA GOLD,Favona
227.7,-37.39,175.85,-166.57,RL,MSL,"June 9, 2017","June 15, 2017",OCEANA GOLD,Favona
227.6,-37.35,175.91,160,RL,MSL,"June 1, 2004","June 30, 2004",NEWMONT WAIHI GOLD,Monument
227.4,-37.39,175.84,127.83,RL,MSL,"April 21, 2018","May 8, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
227.4,-45.36,170.47,-33.65,RL,MSL,"January 27, 2012","February 3, 2012",OCEANA GOLD,Macraes Frasers Underground
227.4,-37.39,175.86,840,RL,MSL,"September 4, 2008","September 14, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
227.25,-37.38,175.87,"1,100.30",RL,MSL,"January 31, 2000","February 15, 2000",WAIHI GOLD MINING CO LTD,Favona Mining Area
227.14,-45.36,170.44,543.53,RL,MSL,"August 24, 2015","September 8, 2015",OCEANA GOLD,Round Hill
227,-42.31,171.81,337,RL,MSL,"November 22, 2012","November 23, 2012",OCEANA GOLD,Blackwater
227,-37.39,175.86,134.23,RL,MSL,"November 6, 2016","November 18, 2016",OCEANA GOLD,Favona
227,-37.39,175.85,"1,000.00",RL,MSL,"September 9, 2006","September 24, 2006",WAIHI GOLD COMPANY LTD,Waihi
227,-42.31,171.82,396,RL,MSL,"November 27, 2012","November 28, 2012",OCEANA GOLD,Blackwater
226.8,-45.32,170.39,629,RL,MSL,"September 26, 2018","September 26, 2018",OCEANA GOLD,Macraes
226.5,-37.39,175.86,134.2,RL,MSL,"June 22, 2017","July 7, 2017",OCEANA GOLD,Favona
226.4,-37.39,175.86,"1,055.95",RL,MSL,"August 19, 2008","August 29, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
226.2,-45.32,170.38,619.46,RL,MSL,"March 10, 2016","April 7, 2016",OCEANA GOLD NZ LTD,Macreas Extension
226.1,-45.32,170.38,613.18,RL,MSL,"October 6, 2016","November 29, 2016",OCEANA GOLD NZ LTD,Macreas Extension
226,-37.39,175.84,929.2,RL,MSL,"February 28, 2011","March 17, 2011",WAIHI GOLD COMPANY LTD,Waihi
225.6,-37.39,175.84,127.86,RL,MSL,"November 28, 2016","December 19, 2016",OCEANA GOLD,Favona
225.6,-37.39,175.84,127.86,SL,MSL,"July 16, 2016","July 15, 2017",OCEANA GOLD,Waihi
225.4,-37.39,175.85,-215.26,RL,MSL,"March 13, 2019","March 13, 2019",OCEANA GOLD,Trio-Martha-Correnso-Silverton
225.35,-37.39,175.84,"1,155.00",RL,MSL,"June 1, 1981","July 31, 1981",WAIHI GOLD COMPANY LTD,Waihi
225.3,-37.39,175.85,-220.93,RL,MSL,"November 5, 2017","November 12, 2017",OCEANA GOLD,Favona
225.1,-37.39,175.85,-166.87,RL,MSL,"November 28, 2016","December 19, 2016",OCEANA GOLD,Favona
225.1,-37.39,175.85,828.12,RL,MSL,"October 9, 2014","October 9, 2014",WAIHI GOLD COMPANY LTD,Favona Mining Permit
225.1,-42.16,171.96,642.8,RL,MSL,"June 28, 2006","July 2, 2006",FRANCIS MINING COMPANY LTD,Garvey Creek
225,-37.39,175.85,830.07,RL,MSL,"December 3, 2013","December 3, 2013",WAIHI GOLD COMPANY LTD,Favona Mining Permit
225,-37.39,175.85,833.13,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
225,-37.39,175.85,-205.14,RL,MSL,"November 22, 2018","December 3, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
225,-37.39,175.85,833.1,RL,MSL,"December 6, 2014","December 6, 2014",WAIHI GOLD COMPANY LTD,Favona Mining Permit
225,-37.34,175.78,292,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
224.9,-37.38,175.84,945.84,RL,MSL,"July 21, 2011","July 31, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
224.9,-37.39,175.84,-54.16,RL,MSL,"July 21, 2011","July 31, 2011",WAIHI GOLD COMPANY LTD,Waihi
224.4,-37.39,175.86,"1,148.68",RL,MSL,"April 23, 2009","May 20, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
224.4,-37.38,175.85,"1,117.00",RL,MSL,"February 21, 1989","March 14, 1989",WAIHI GOLD MINING CO LTD,Favona Mining Area
224.3,-37.38,175.85,831.57,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
224.3,-37.39,175.85,-166.57,RL,MSL,"November 28, 2016","December 19, 2016",OCEANA GOLD,Favona
224.3,-37.39,175.85,-164.88,RL,MSL,"November 6, 2016","November 18, 2016",OCEANA GOLD,Favona
224,-37.4,175.85,160,RL,MSL,"February 1, 2013","April 30, 2013",RABONE S.D.,Waihi Basin
224,-42.28,171.83,538,RL,MSL,"March 26, 2012","April 14, 2012",OCEANA GOLD,Blackwater
223.9,-37.39,175.86,146.91,RL,MSL,"May 18, 2017","May 29, 2017",OCEANA GOLD,Favona
223.9,-45.32,170.38,617.93,RL,MSL,"May 17, 2016","August 14, 2016",OCEANA GOLD NZ LTD,Macreas Extension
223.84,-42.17,171.89,547.3,RL,MSL,"January 1, 1987","December 31, 1987",CRA EXPLORATION CO LTD,Reefton
223.6,-37.33,175.78,422,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
223.2,-37.39,175.86,79.52,RL,MSL,"November 6, 2016","November 18, 2016",OCEANA GOLD,Favona
223,-42.17,171.89,569.2,RL,MSL,"August 27, 1989","September 6, 1989",CRA EXPLORATION CO LTD,Reefton
222.7,-37.39,175.85,-81.96,RL,MSL,"August 16, 2018","September 3, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
222.2,-37.39,175.85,-205.3,RL,MSL,"August 19, 2018","August 26, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
222.1,-37.39,175.85,834.44,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
222,-37.39,175.84,"1,140.40",RL,MSL,"July 14, 1982","August 2, 1982",WAIHI GOLD COMPANY LTD,Waihi
222,-45.41,170.53,573.79,RL,MSL,"July 7, 1997","July 8, 1997",OCEANA GOLD,Golden Bar
222,-45.41,170.53,552.58,RL,MSL,"July 18, 1997","July 19, 1997",OCEANA GOLD,Golden Bar
222,-37.39,175.86,"1,017.30",RL,MSL,"May 15, 2011","May 16, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
222,-45.35,170.43,416.8,RL,MSL,"February 3, 2017","February 3, 2017",OCEANA GOLD,Macraes
222,-42.17,171.89,390.3,RL,MSL,"August 5, 2010","August 7, 2010",OCEANA GOLD,Globe Progress
222,-37.39,175.86,0,RL,MSL,"May 15, 2011","May 16, 2011",WAIHI GOLD COMPANY LTD,Waihi
222,-45.35,170.43,427.94,RL,MSL,"February 13, 2017","February 14, 2017",OCEANA GOLD,Macraes
222,-42.17,171.89,390.5,RL,MSL,"August 8, 2010","August 9, 2010",OCEANA GOLD,Globe Progress
221.8,-37.39,175.85,-168.55,RL,MSL,"December 8, 2016","December 20, 2016",OCEANA GOLD,Favona
221.8,-37.39,175.85,-79.67,RL,MSL,"October 29, 2018","November 9, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
221.75,-37.39,175.84,"1,148.80",RL,MSL,"August 1, 1981","September 30, 1981",WAIHI GOLD COMPANY LTD,Waihi
221.6,-45.32,170.38,621.92,RL,MSL,"May 21, 2016","July 17, 2016",OCEANA GOLD NZ LTD,Macreas Extension
221.5,-37.83,176.27,181,RL,MSL,"December 2, 2010","December 6, 2010",GLASS EARTH (NEW ZEALAND) LTD,Muirs
221.4,-37.39,175.85,"1,105.53",RL,MSL,"June 19, 2004","July 7, 2004",WAIHI GOLD MINING CO LTD,Favona Mining Area
221.4,-37.39,175.85,-165.34,RL,MSL,"November 6, 2016","November 18, 2016",OCEANA GOLD,Favona
221.4,-45.36,170.48,-29.5,RL,MSL,"May 5, 2012","May 11, 2012",OCEANA GOLD,Macraes Frasers Underground
221.2,-45.36,170.48,-158.01,RL,MSL,"November 14, 2015","November 19, 2015",OCEANA GOLD,Macraes Extension
221.2,-37.43,175.73,217,RL,MSL,"January 26, 1988","February 28, 1988",CYPRUS GOLD NZ LTD,"Tokanui,Mt Karangahake"
221.1,-45.36,170.47,-33.7,RL,MSL,"August 17, 2012","August 23, 2012",OCEANA GOLD,Macraes Frasers Underground
221,-37.39,175.85,-215.25,RL,MSL,"February 10, 2019","February 28, 2019",OCEANA GOLD,Trio-Martha-Correnso-Silverton
220.5,-37.16,175.86,95,RL,MSL,"January 1, 2000",,HERITAGE MINING LTD,Onemana
220.5,-37.38,175.86,846.5,RL,MSL,"November 15, 2008","November 24, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
220.4,-37.39,175.85,-166.2,RL,MSL,"November 18, 2016","November 27, 2016",OCEANA GOLD,Favona
220.4,-37.18,175.7,647,KB,MSL,"January 16, 1979","February 10, 1979",AMOCO MINERALS NZ LTD,"Pakirarahi No.2, Neavesville"
220.3,-37.39,175.85,-215.48,RL,MSL,"March 2, 2019","March 12, 2019",OCEANA GOLD,Trio-Martha-Correnso-Silverton
220.2,-37.39,175.86,126.43,RL,MSL,"April 17, 2017","April 25, 2017",OCEANA GOLD,Favona
220.1,-45.36,170.48,-32.6,RL,MSL,"June 18, 2012","June 24, 2012",OCEANA GOLD,Macraes Frasers Underground
220,-37.39,175.85,117.86,RL,MSL,"July 27, 2018","August 11, 2018",OCEANA GOLD,Trio-Martha-Correnso-Silverton
220,-37.38,175.85,"1,105.28",RL,MSL,"October 4, 1995","October 9, 1995",WAIHI GOLD COMPANY LTD,Waihi
220,-37.39,175.84,46.42,RL,MSL,"October 28, 2011","November 9, 2011",WAIHI GOLD COMPANY LTD,Waihi
220,-37.39,175.85,828.15,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
220,-37.38,175.84,"1,046.42",RL,MSL,"October 28, 2011","November 9, 2011",WAIHI GOLD MINING CO LTD,Favona Mining Area
220,-42.17,171.89,466.1,RL,MSL,"November 30, 2010","December 1, 2010",OCEANA GOLD,Globe Progress
220,-42.16,171.89,551,RL,MSL,"February 29, 2012","March 6, 2012",OCEANA GOLD,Globe Progress
220,-38.35,176.01,275,RL,MSL,"August 2, 2006","August 2, 2006",GLASS EARTH (NEW ZEALAND) LTD,Atiamuri
220,-45.37,170.47,34.92,RL,MSL,"June 19, 2010","June 24, 2010",OCEANA GOLD,Fraser Underground Mine
219.9,-37.39,175.86,119.33,RL,MSL,"November 28, 2016","December 19, 2016",OCEANA GOLD,Favona
219.9,-37.39,175.86,119.33,SL,MSL,"July 16, 2016","July 15, 2017",OCEANA GOLD,Waihi
219.7,-38.39,176.1,343,RL,MSL,"March 15, 1988","March 23, 1988",CYPRUS GOLD NZ LTD,Ohakuri
219.4,-37.38,175.85,833.32,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
219.4,-37.38,175.85,833.32,RL,MSL,"March 23, 2015","March 23, 2015",WAIHI GOLD COMPANY LTD,Favona Mining Permit
219.3,-37.39,175.85,830.61,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
219.3,-42.17,171.96,219.3,RL,MSL,"February 11, 2010","March 1, 2010",FRANCIS MINING COMPANY LTD,Centre Block
219.3,-42.17,171.96,219.3,RL,MSL,"October 18, 2010","November 5, 2010",FRANCIS MINING COMPANY LTD,Centre Block
219.2,-37.39,175.85,828.15,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
219.1,-37.39,175.85,-166.29,RL,MSL,"July 6, 2017","July 11, 2017",OCEANA GOLD,Favona
219,-42.17,171.89,478.5,RL,MSL,"December 9, 2010","December 10, 2010",OCEANA GOLD,Globe Progress
219,-37.39,175.85,-134.41,RL,MSL,"November 6, 2016","November 18, 2016",OCEANA GOLD,Favona
218.8,-37.38,175.85,-194.23,RL,MSL,"November 6, 2016","November 18, 2016",OCEANA GOLD,Favona
218.4,-45.36,170.47,-33.46,RL,MSL,"May 10, 2012","May 18, 2012",OCEANA GOLD,Macraes Frasers Underground
218.4,-37.39,175.85,-205.84,RL,MSL,"December 30, 2018","January 12, 2019",OCEANA GOLD,Trio-Martha-Correnso-Silverton
218.4,-45.36,170.48,-32.76,RL,MSL,"June 30, 2012","July 5, 2012",OCEANA GOLD,Macraes Frasers Underground
218.3,-37.39,175.86,"1,127.46",RL,MSL,"April 6, 2009","April 18, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
218.2,-45.36,170.48,-158.25,RL,MSL,"March 27, 2015","April 2, 2015",OCEANA GOLD,Macraes Extension
217.9,-37.39,175.86,822.35,RL,MSL,"August 21, 2014","August 21, 2014",WAIHI GOLD COMPANY LTD,Favona Mining Permit
217.7,-45.37,170.47,35.24,RL,MSL,"March 6, 2010","March 17, 2010",OCEANA GOLD,Fraser Underground Mine
217.5,-37.39,175.85,-168.77,RL,MSL,"December 8, 2016","December 20, 2016",OCEANA GOLD,Favona
217.5,-37.39,175.87,110.55,RL,MSL,"December 8, 2016","December 20, 2016",OCEANA GOLD,Favona
217.3,-37.43,175.73,217,RL,MSL,"March 1, 1988","March 18, 1988",CYPRUS GOLD NZ LTD,"Tokanui,Mt Karangahake"
217.2,-37.39,175.86,"1,056.33",RL,MSL,"September 26, 2008","October 6, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
217.2,-37.38,175.85,"1,119.70",RL,MSL,"February 3, 1989","February 24, 1989",WAIHI GOLD MINING CO LTD,Favona Mining Area
217.1,-37.33,175.78,351,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
217,-45.37,170.45,571.78,RL,MSL,"April 24, 2015","April 27, 2015",OCEANA GOLD,Macraes Extension
216.9,-37.39,175.85,833.38,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
216.8,-37.33,175.78,318,RL,MSL,"January 1, 1900",,COEUR GOLD NEW ZEALAND LTD,Golden Cross
216.2,-37.39,175.85,-80.24,RL,MSL,"February 11, 2018","February 28, 2018",OCEANA GOLD,Favona
216.2,-37.39,175.84,"1,126.38",RL,MSL,"July 28, 2007","August 17, 2007",WAIHI GOLD COMPANY LTD,Waihi
216.2,-37.39,175.84,"1,126.38",RL,MSL,"July 28, 2007","August 17, 2007",WAIHI GOLD MINING CO LTD,Favona Mining Area
216.1,-37.39,175.85,828.15,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
216,-45.4,170.53,508.9,RL,MSL,"July 28, 2010","July 29, 2010",OCEANA GOLD,Golden Bar
216,-37.38,175.87,"1,112.53",RL,MSL,"February 28, 2002","March 15, 2002",WAIHI GOLD MINING CO LTD,Favona Mining Area
216,-45.35,170.43,430.74,RL,MSL,"February 15, 2017","February 16, 2017",OCEANA GOLD,Macraes
216,-45.44,170.57,386.73,RL,MSL,"March 19, 2010","March 20, 2010",OCEANA GOLD,Stoneburn II
215.9,-42.17,171.89,460,RL,MSL,"October 5, 2005","October 10, 2005",OCEANA GOLD,Globe Progress
215.8,-37.44,175.73,440,RL,MSL,"March 2, 1988","March 28, 1988",CYPRUS GOLD NZ LTD,"Welcome Vein,Mt Karangahake"
215.6,-45.36,170.48,-32.75,RL,MSL,"September 21, 2012","September 27, 2012",OCEANA GOLD,Macraes Frasers Underground
215.5,-37.39,175.86,"1,055.87",RL,MSL,"August 13, 2008","August 23, 2008",WAIHI GOLD MINING CO LTD,Favona Mining Area
215.5,-37.39,175.86,"1,055.87",RL,MSL,"August 13, 2008","August 23, 2008",WAIHI GOLD COMPANY LTD,Waihi
215.3,-45.36,170.47,-33.7,RL,MSL,"August 2, 2012","August 7, 2012",OCEANA GOLD,Macraes Frasers Underground
215,-45.16,169.78,653,RL,MSL,"June 10, 2008","June 25, 2008",GLASS EARTH (NEW ZEALAND) LTD,Sparrowhawk
215,-37.39,175.84,113.37,RL,MSL,"April 29, 2019","May 14, 2019",OCEANA GOLD,Rex Edward Quattro
214.88,-37.37,175.86,"1,117.00",RL,MSL,"November 26, 1999","November 28, 1999",WAIHI GOLD MINING CO LTD,Favona Mining Area
214.84,-37.38,175.86,999.25,RL,MSL,"November 21, 1970","November 28, 1970",WAIHI EXPLORATION AND MINING LTD,East Waihi
214.7,-37.18,175.69,772,KB,MSL,"March 14, 1983","May 12, 1983",HOMESTAKE NZ EXPLORATION LTD,Neavesville
214.5,-37.38,175.85,-189.65,RL,MSL,"December 8, 2016","December 20, 2016",OCEANA GOLD,Favona
214.5,-37.39,175.85,830.42,RL,MSL,"March 22, 2015","March 21, 2016",WAIHI GOLD COMPANY LTD,Favona
214.4,-37.39,175.85,910.36,RL,MSL,"June 12, 2012","June 12, 2012",WAIHI GOLD MINING CO LTD,Favona Mining Area
214.3,-37.39,175.86,131,RL,MSL,"November 6, 2016","November 18, 2016",OCEANA GOLD,Favona
214.3,-37.39,175.85,-220.38,RL,MSL,"October 29, 2017","November 3, 2017",OCEANA GOLD,Favona
214,-45.36,170.48,-30.22,RL,MSL,"October 25, 2012","October 31, 2012",OCEANA GOLD,Macraes Frasers Underground
214,-37.39,175.85,"1,116.88",COLLAR,MSL,"March 24, 2016","April 5, 2016",WAIHI GOLD COMPANY LTD,
213.8,-45.36,170.48,-29.96,RL,MSL,"April 28, 2012","May 7, 2012",OCEANA GOLD,Macraes Frasers Underground
213.8,-45.36,170.48,-32.6,RL,MSL,"November 16, 2012","November 22, 2012",OCEANA GOLD,Macraes Frasers Underground
213.75,-37.09,175.87,24,RL,MSL,"September 15, 2009","September 15, 2009",WAIHI GOLD COMPANY LTD,Ohui
213.5,-37.39,175.86,909.03,RL,MSL,"September 21, 2009","October 1, 2009",WAIHI GOLD MINING CO LTD,Favona Mining Area
213.5,-37.39,175.86,909.03,RL,MSL,"September 21, 2009","October 1, 2009",WAIHI GOLD COMPANY LTD,Waihi
213.2,-37.39,175.85,-205.14,RL,MSL,"January 14, 2019","January 20, 2019",OCEANA GOLD,Trio-Martha-Correnso-Silverton
213.2,-37.39,175.85,-166.57,RL,MSL,"August 5, 2017","August 12, 2017",OCEANA GOLD,Favona
